crop,soil_type,temperature,humidity,rainfall,fertilizer,irrigation,yield
1,2,21.7,69.5,668.0,274.2,4,5.881
6,1,21.8,89.7,2668.4,191.3,1,4.459
3,3,11.0,52.2,1035.3,291.9,1,5.145
7,4,10.5,41.0,2115.5,152.5,4,25.951
0,0,15.3,36.6,954.0,140.5,1,6.496
7,4,18.7,29.9,1579.1,27.0,4,21.832
7,5,26.7,82.7,1798.3,270.8,4,32.045
6,1,26.1,44.0,2753.8,217.7,0,4.681
7,1,14.6,56.6,2075.0,148.4,2,22.794
0,5,33.0,72.6,1321.7,7.7,4,4.056
1,1,29.2,55.5,2658.1,59.1,2,3.402
5,5,24.5,28.6,610.6,159.7,4,52.758
4,2,28.1,64.0,1147.9,180.7,1,2.286
7,4,24.2,65.5,1459.4,42.6,1,29.199
3,3,22.8,64.2,799.6,128.4,2,4.116
5,2,38.0,62.6,289.3,48.4,3,36.862
6,0,29.0,32.5,1931.6,112.1,3,4.274
3,2,29.9,76.3,294.7,30.8,3,1.94
6,1,21.4,76.2,1695.2,200.5,2,4.478
0,3,40.5,66.4,1553.8,254.7,0,7.523
7,2,37.8,52.7,198.6,172.8,4,17.96
1,5,32.5,52.7,2689.3,147.1,0,4.07
3,3,32.7,79.4,1222.6,207.3,0,5.235
5,3,17.3,55.0,1206.3,99.8,3,61.807
5,5,35.3,58.0,1988.4,83.6,3,50.548
4,4,40.3,28.0,627.6,175.4,0,1.87
1,3,13.1,48.3,2938.3,81.5,3,3.384
6,4,31.4,92.2,2607.6,266.4,3,5.009
7,2,34.2,36.3,1980.9,44.5,4,19.717
4,2,11.5,57.9,2333.7,95.0,0,1.74
6,4,40.5,32.2,556.0,152.7,1,3.388
5,4,38.3,36.3,724.3,201.2,3,55.079
5,4,20.1,50.0,1276.1,104.9,2,75.704
0,1,18.1,71.0,1518.4,63.4,2,4.729
6,1,39.7,78.4,1484.4,121.2,0,3.867
7,2,17.2,43.3,2731.9,142.8,0,25.834
2,4,21.3,26.7,747.1,28.9,0,6.09
6,3,26.8,54.7,2246.2,177.6,2,5.599
7,1,23.6,92.4,1328.8,71.8,0,21.47
1,0,27.1,83.2,2813.7,117.0,3,4.199
3,4,27.8,87.0,283.9,20.2,2,2.539
5,1,18.9,41.4,2744.7,88.5,4,56.058
4,2,18.0,55.5,1730.5,256.2,1,2.475
3,5,17.0,48.3,471.4,211.9,2,3.237
6,1,40.6,60.2,2996.8,182.4,3,3.095
4,0,18.2,66.1,963.9,107.1,2,2.06
3,1,12.1,88.5,1037.4,74.0,2,2.402
2,2,37.6,47.5,2583.4,51.7,2,5.622
2,5,11.5,46.3,2738.6,179.0,3,5.82
7,5,28.0,53.1,2062.7,206.2,0,31.899
1,4,12.2,51.2,1317.8,254.1,1,4.724
2,1,27.6,77.8,1939.0,286.5,2,8.517
0,1,34.0,43.9,2125.8,197.8,2,5.455
5,3,33.5,79.9,1348.5,207.0,0,91.735
4,4,33.5,30.0,1571.1,155.6,2,1.73
7,3,20.9,28.3,1909.4,142.2,4,26.253
4,2,24.1,60.0,591.7,284.3,4,2.372
1,2,18.8,76.9,991.8,216.2,0,5.169
3,2,10.6,38.1,1302.9,16.6,3,1.828
5,1,13.1,35.9,2554.7,51.5,2,41.574
4,5,24.2,36.0,1786.4,12.5,4,1.473
0,3,37.8,93.7,1632.3,276.7,1,6.973
3,4,23.4,93.6,2760.7,174.7,3,3.549
4,3,11.4,42.1,367.1,288.2,2,1.795
3,0,11.6,31.4,1337.7,231.9,3,3.422
7,2,26.5,53.4,2384.9,150.5,1,30.208
3,2,29.6,92.9,1044.3,48.5,0,3.181
4,3,41.8,70.8,2202.4,298.2,0,2.454
6,3,13.7,30.4,172.1,34.9,3,2.189
1,4,29.1,88.2,1035.4,94.1,4,4.259
3,1,17.6,75.7,1970.1,120.2,0,3.408
6,0,30.2,29.5,1892.6,148.2,4,4.863
0,2,23.5,53.1,1326.1,183.6,0,6.836
1,3,28.2,86.7,2330.5,15.7,0,3.968
3,4,39.6,45.6,623.5,27.3,4,2.781
4,1,13.7,94.4,2884.5,207.4,2,1.5
2,5,30.1,76.0,618.2,205.2,0,8.601
3,1,33.0,34.8,1948.4,199.1,2,3.21
0,1,24.2,86.6,1951.5,299.5,4,6.657
4,2,30.6,89.1,1388.3,262.3,4,2.297
6,5,24.4,71.3,203.0,32.8,4,2.603
7,4,21.1,55.4,579.4,48.3,2,22.237
3,5,15.2,40.0,1087.4,236.5,0,3.843
5,0,25.3,27.9,158.9,2.2,3,35.008
7,1,30.6,68.3,259.9,77.0,3,12.834
2,1,32.6,73.9,352.9,85.7,4,5.384
3,2,22.6,65.8,2144.5,226.6,3,3.975
4,0,37.0,45.7,1736.1,194.1,0,2.31
0,2,13.9,53.7,780.4,136.4,2,5.51
5,1,35.3,58.1,939.5,224.4,0,73.042
3,1,18.0,90.8,1961.4,135.1,3,2.665
3,1,38.1,94.1,1289.2,7.5,3,1.84
1,1,16.6,29.8,1779.8,234.9,4,3.819
3,2,18.5,43.9,1716.8,9.7,1,2.79
5,3,30.9,48.1,2499.7,296.8,2,99.884
5,2,11.7,75.9,2057.6,80.8,3,49.732
7,4,33.2,80.8,748.3,90.4,0,26.825
1,0,17.2,51.7,2616.0,153.5,1,5.347
7,2,35.6,37.5,2962.5,260.6,2,27.423
2,2,28.8,73.7,935.5,119.5,3,6.379
7,5,11.7,42.6,611.1,277.1,0,27.584
2,1,16.4,78.7,1048.1,19.4,1,5.582
0,2,18.4,51.1,1981.1,210.4,0,7.19
3,5,31.3,40.3,1571.9,62.5,0,3.252
5,4,35.8,51.4,2314.8,66.3,1,63.735
2,0,10.7,53.4,1157.8,293.4,3,8.723
6,0,30.8,29.1,1044.3,167.0,2,4.824
0,5,27.6,81.8,1187.0,74.1,0,5.176
4,3,15.1,63.7,237.5,251.4,3,1.629
0,2,10.9,51.9,2664.7,151.5,1,5.696
6,0,28.4,28.8,1726.5,194.4,3,4.643
2,5,38.8,76.4,355.3,226.1,0,6.616
0,3,20.6,26.4,956.8,171.1,4,6.171
2,4,26.9,41.6,582.7,126.2,1,8.157
6,2,40.6,81.5,724.1,285.3,3,3.88
5,0,13.1,44.0,1184.9,34.7,1,64.765
2,4,29.1,82.2,2702.9,286.9,1,10.952
4,4,25.3,70.4,2446.9,129.9,3,1.986
5,1,31.9,33.1,399.3,270.2,2,52.191
0,2,14.9,86.1,2883.6,161.3,3,4.497
2,5,21.6,92.9,2238.8,231.8,4,7.874
7,2,41.6,40.0,803.3,72.9,4,16.372
0,2,23.7,73.6,1487.0,174.6,0,6.867
2,5,26.8,25.1,650.8,52.7,1,5.01
6,0,41.5,66.6,2311.8,245.8,3,4.799
1,1,39.7,38.0,896.7,28.0,2,2.541
3,1,39.0,53.8,1383.6,134.5,2,3.02
3,3,16.5,63.8,1685.1,266.6,1,5.584
2,5,33.1,53.5,769.6,175.5,4,6.895
5,1,12.1,84.8,1808.2,78.0,3,36.693
6,3,25.0,52.7,2363.4,21.6,4,4.157
7,5,17.0,70.7,2484.6,296.8,2,33.17
2,1,13.7,67.6,1829.8,91.1,3,4.807
4,0,26.0,83.8,1362.1,21.0,3,1.536
7,4,27.8,89.0,2519.9,124.3,0,31.614
0,1,41.9,81.4,1422.8,224.4,0,5.481
5,0,32.0,49.0,1636.0,288.3,4,102.527
2,0,39.1,72.4,2026.5,262.8,3,8.525
3,2,18.5,72.5,2198.1,91.3,3,2.779
1,2,19.5,68.7,490.9,298.0,0,5.136
0,3,17.2,70.0,275.4,278.3,2,6.389
5,4,23.9,74.0,2604.3,182.9,4,85.841
3,0,28.4,32.6,1445.2,209.7,0,5.135
1,3,22.3,34.9,331.0,242.2,0,4.673
3,0,18.2,30.2,2956.1,110.1,0,4.025
1,4,18.6,60.9,1828.6,125.5,3,3.964
1,0,13.5,88.0,2871.1,215.6,3,4.474
6,2,40.8,91.0,1717.7,64.2,2,3.261
3,4,35.3,59.5,2115.2,150.7,4,3.974
5,2,22.9,79.2,2556.0,265.8,2,79.964
3,0,21.3,83.9,173.4,231.8,0,4.059
5,3,19.4,25.8,1870.6,173.2,0,81.714
6,2,37.0,47.2,1695.7,204.0,2,4.294
5,2,27.2,36.9,1374.1,278.2,1,88.787
3,0,21.3,90.4,1168.0,12.0,2,3.056
7,2,27.5,56.5,223.6,63.0,2,18.487
4,3,38.8,27.7,1884.0,89.4,2,1.38
3,5,21.3,71.4,1844.8,38.6,0,3.404
2,5,29.7,91.2,372.4,49.4,1,4.651
2,5,25.5,48.6,793.5,195.0,4,8.274
3,0,39.4,78.3,854.2,283.0,1,5.201
6,0,32.8,86.2,1809.2,22.5,4,4.15
6,4,15.7,28.5,164.4,42.7,4,2.533
3,5,23.8,56.9,2665.5,217.4,0,4.504
4,3,38.3,57.3,2132.1,53.3,2,1.445
6,4,36.1,93.4,452.7,189.7,3,3.462
3,2,19.0,56.3,1025.4,165.6,3,3.14
1,0,27.2,79.4,1791.6,126.7,1,5.347
0,3,31.4,73.1,2152.6,267.2,3,6.853
1,5,20.7,86.8,1643.0,131.0,0,4.12
2,5,36.5,94.0,1650.9,24.0,4,4.955
3,0,26.2,68.4,137.6,196.6,2,3.526
4,5,28.0,74.0,1952.6,34.7,4,1.562
0,5,39.4,60.2,2069.1,285.7,2,6.168
5,4,10.8,25.5,430.0,101.0,0,51.242
3,3,16.1,62.6,2893.0,8.3,1,3.457
1,2,22.1,59.4,1270.4,284.3,1,5.693
4,0,34.2,75.9,113.4,237.6,3,1.523
6,5,39.5,56.2,2080.9,141.3,0,3.978
6,1,18.3,71.2,2208.7,3.2,4,2.989
2,5,15.9,62.4,1156.2,85.8,3,5.07
3,3,28.4,71.1,2046.4,176.9,2,4.667
1,5,39.3,62.4,425.3,196.4,1,3.434
1,5,23.0,41.3,1035.4,72.5,0,3.736
4,4,39.2,74.0,578.3,225.5,1,2.148
3,0,13.0,92.3,702.6,281.0,4,4.657
3,2,34.7,39.3,2434.2,249.5,1,4.174
5,3,36.9,64.3,1825.9,203.0,4,85.124
2,3,24.6,33.1,817.1,65.9,2,6.652
6,1,29.1,44.0,2877.1,167.7,1,4.106
4,4,40.7,70.6,2347.9,267.2,1,2.348
5,5,15.7,84.2,2005.8,133.9,4,65.476
7,5,23.7,68.4,713.3,40.2,2,22.782
3,4,15.7,82.4,2382.7,251.3,1,4.88
4,4,28.9,80.3,727.4,293.4,1,2.804
4,3,20.0,74.9,1419.8,208.4,2,2.447
6,2,10.1,70.4,2065.5,212.6,3,3.764
1,0,19.9,41.1,2218.8,59.8,3,3.533
0,0,10.2,32.5,1129.8,226.6,4,6.585
6,2,26.4,43.3,1940.8,184.9,2,4.537
0,3,34.9,33.4,731.9,71.2,4,5.091
1,0,14.5,65.3,1166.6,181.7,2,5.217
6,0,12.1,51.7,530.3,253.5,2,5.236
3,3,24.9,67.2,1816.1,123.7,1,4.696
1,2,39.0,28.2,1705.5,12.1,4,2.457
5,4,39.1,90.7,2323.7,66.6,2,55.466
6,1,30.3,86.0,902.8,88.6,1,3.556
2,2,31.7,44.0,2915.3,82.1,1,6.998
1,1,33.0,81.8,1427.8,275.9,1,4.645
3,3,36.9,85.2,2521.8,64.4,2,3.403
0,0,31.4,48.4,2108.7,177.3,4,7.925
3,4,35.1,76.6,2241.7,220.5,1,4.814
3,2,41.3,27.1,133.0,257.3,3,1.733
5,3,13.6,85.2,1494.6,83.4,4,66.377
5,1,28.2,85.0,910.9,37.7,0,53.795
5,2,40.2,51.5,2487.9,20.6,1,44.374
7,4,36.3,79.4,1721.5,66.3,2,22.704
6,5,37.6,68.6,136.0,68.3,4,2.518
4,4,22.5,46.7,1675.7,295.2,2,2.654
7,2,38.0,36.9,2847.5,61.3,4,19.592
3,3,32.6,43.0,589.8,172.2,3,3.468
6,3,39.8,42.9,2315.4,141.1,3,4.076
5,4,31.8,31.6,1671.1,255.5,3,68.4
6,0,16.9,66.2,2662.6,253.3,4,6.436
2,0,33.1,84.5,423.8,98.9,4,7.398
3,3,32.2,88.6,2412.8,186.7,2,4.316
6,2,39.3,71.5,1674.6,215.4,4,4.611
3,0,11.0,48.3,688.4,39.5,0,3.521
5,2,39.4,88.2,2853.2,249.0,4,69.438
3,5,36.6,68.5,2167.4,241.6,0,4.174
2,2,28.5,37.3,2957.9,278.8,1,9.95
2,3,24.5,86.2,779.2,211.4,2,9.11
0,3,19.1,59.5,2546.0,152.7,1,7.43
7,3,10.4,29.4,2637.2,106.0,4,22.445
6,3,16.3,91.5,2849.5,110.1,1,4.687
4,4,21.9,78.6,173.6,278.7,2,1.808
5,5,13.5,28.9,1807.5,240.6,4,65.308
7,5,21.6,29.7,580.0,38.5,0,16.069
4,1,10.6,55.0,1889.0,114.3,2,1.295
5,1,31.4,49.2,1555.2,65.1,4,53.356
7,2,10.3,90.5,2613.0,81.3,2,17.704
7,3,39.2,86.2,549.3,269.4,4,30.612
2,1,10.0,43.8,1349.5,38.2,3,4.041
0,3,32.1,30.4,678.2,14.1,2,4.511
7,1,15.8,45.1,1443.6,262.4,3,25.308
7,4,13.1,31.4,2026.9,46.9,4,20.292
5,2,39.0,40.9,2933.8,85.5,3,44.502
1,1,38.8,89.5,1860.4,160.6,1,3.347
3,0,39.7,89.2,939.6,4.1,0,3.205
1,1,36.1,85.6,1620.7,247.6,0,4.428
0,1,39.0,85.9,1744.0,146.4,0,4.706
5,5,11.2,29.6,1406.9,93.4,1,51.296
7,0,13.4,36.1,2053.1,285.0,4,33.811
1,3,21.4,41.6,739.1,12.2,0,4.49
6,1,26.2,92.1,1609.0,173.2,2,3.992
4,3,29.6,48.9,1445.5,256.1,2,2.576
7,2,19.3,62.1,1988.7,155.8,3,22.182
6,0,13.2,90.7,2613.1,154.5,4,4.671
4,3,33.4,59.4,1008.9,273.1,1,2.838
0,5,25.5,29.0,1397.9,214.9,4,5.489
1,2,32.7,37.6,2348.7,224.8,2,4.175
7,2,31.4,80.7,1398.8,163.9,4,28.834
4,0,19.7,40.2,1623.7,57.2,1,1.986
7,3,14.4,34.6,1007.3,250.0,4,33.589
4,0,27.7,78.4,2771.5,123.6,4,2.312
0,1,36.6,27.4,1976.9,18.0,3,2.682
2,2,18.8,34.4,401.5,120.0,0,6.226
5,3,41.2,76.7,2977.8,231.3,3,65.529
1,3,36.3,73.5,443.6,242.8,2,4.587
1,3,11.6,74.6,2462.5,236.6,1,5.546
0,2,14.3,42.2,990.2,2.6,3,3.177
6,1,32.5,45.6,482.6,39.6,3,2.331
7,1,15.7,62.3,992.6,137.7,1,23.989
3,2,34.7,58.8,1210.6,208.8,0,4.156
0,3,20.1,43.3,1906.5,244.0,3,6.459
7,0,24.0,93.7,469.8,145.1,4,25.223
4,2,22.5,70.4,1081.4,169.4,2,1.878
2,3,26.8,81.2,2937.6,119.8,2,8.043
3,0,22.6,39.5,2617.8,170.4,0,5.179
7,0,30.8,68.8,362.4,84.3,0,26.459
1,5,38.6,87.3,2689.2,125.1,3,2.72
3,4,28.3,69.5,2358.4,198.5,0,5.247
4,0,14.8,88.7,1530.1,266.8,2,2.528
3,4,41.1,50.3,739.7,23.5,0,2.986
3,2,32.8,75.1,1083.8,226.1,0,4.673
7,5,30.7,49.3,2616.3,26.3,3,18.24
3,3,25.8,55.5,1682.8,205.1,2,4.683
0,4,11.3,57.5,465.1,104.5,0,5.072
0,3,27.3,39.6,1913.4,32.9,2,5.541
1,3,18.7,28.4,262.3,80.6,4,2.859
5,0,24.5,65.1,916.7,82.0,0,80.223
4,4,30.0,82.3,1602.7,13.8,2,1.581
5,3,39.3,81.9,1298.1,17.0,0,59.069
3,0,30.3,40.9,371.3,80.2,4,3.264
1,3,22.7,79.4,590.4,115.1,2,4.291
7,1,32.1,50.0,1192.7,33.0,1,20.593
2,3,20.8,90.5,2570.8,286.4,4,10.996
0,5,10.1,63.9,2223.7,272.2,2,5.923
7,1,26.6,77.0,1873.2,53.4,2,21.641
1,0,32.2,94.4,807.2,166.4,4,5.079
6,5,39.9,85.9,2239.0,58.0,0,3.405
3,1,26.3,34.4,2250.0,33.3,3,2.337
0,2,23.9,67.0,2300.4,181.5,2,5.831
3,3,27.7,31.7,2069.5,139.5,4,3.955
0,2,19.4,94.2,2378.1,96.4,0,5.693
7,1,36.3,33.9,292.8,17.5,3,9.504
4,3,27.7,36.1,2334.0,95.8,0,2.041
1,1,32.0,27.9,1912.3,231.6,2,3.608
2,2,14.2,73.9,1420.3,165.6,4,7.133
2,0,29.5,93.8,2566.3,260.9,1,10.432
2,3,37.4,58.1,580.4,112.0,0,7.968
1,3,35.2,55.9,2955.1,160.7,2,4.816
7,4,10.1,43.9,2612.2,63.9,4,21.646
4,1,18.5,48.5,1836.2,262.3,3,1.838
5,5,29.7,35.5,1028.4,251.8,3,62.164
3,2,26.3,61.2,1196.5,16.6,0,3.216
0,1,29.6,50.4,2330.8,207.7,0,6.327
2,2,13.6,26.3,1916.6,185.6,0,6.639
3,5,38.1,45.5,1298.2,18.6,3,1.876
4,1,32.5,62.4,2618.2,280.0,3,1.805
2,3,29.1,27.8,1564.1,69.0,4,6.513
4,0,22.9,45.1,591.6,229.7,2,2.321
1,0,13.8,81.0,2774.5,170.3,4,5.021
4,3,31.0,77.8,1731.8,192.7,3,1.989
5,4,24.7,55.0,1289.9,93.3,3,65.124
3,1,11.6,64.9,2554.2,13.2,0,2.411
3,5,10.1,44.3,2767.8,24.4,4,2.383
2,5,40.4,89.3,2275.9,263.1,4,7.639
2,2,31.3,38.4,1425.1,164.8,0,7.233
7,4,12.1,41.8,1228.8,299.0,4,31.694
3,3,14.5,60.9,1621.1,295.0,1,5.909
1,3,40.0,93.9,1415.1,10.4,4,2.772
1,5,14.0,50.8,353.6,287.7,4,3.997
1,0,36.3,26.3,399.6,68.8,4,3.182
2,5,34.1,61.7,404.8,226.5,0,7.266
0,2,20.5,78.8,598.0,253.8,2,6.423
7,5,27.8,84.7,956.8,170.0,2,24.022
3,4,24.4,32.2,302.0,211.8,4,3.298
7,3,16.5,64.2,682.5,88.8,3,24.214
1,3,39.3,65.1,118.1,73.2,0,2.92
7,5,35.5,79.3,975.2,218.4,1,28.639
1,1,29.0,54.1,1826.1,99.1,2,3.29
3,0,23.9,80.7,2623.1,253.9,1,5.737
0,2,39.0,70.3,2756.8,35.3,0,4.738
1,0,40.0,31.1,570.0,87.3,3,2.712
5,1,15.1,51.7,1717.4,264.5,3,61.829
2,0,21.4,45.6,2173.4,76.3,1,7.999
0,3,33.2,44.6,2760.7,284.4,2,7.772
3,5,21.6,79.0,1361.6,195.1,1,4.141
6,0,29.0,81.8,376.4,210.4,0,5.535
0,0,41.4,88.6,2489.2,10.3,2,4.413
4,1,33.7,34.5,1995.0,17.9,1,1.099
1,3,34.5,87.7,931.8,146.7,2,4.682
2,3,13.4,41.3,1875.5,291.1,1,10.137
6,2,36.2,34.5,2657.1,292.4,2,5.008
6,5,18.5,42.2,2938.7,76.0,1,3.97
6,1,11.3,86.7,543.4,176.4,4,3.602
3,4,39.7,65.5,1172.8,96.5,0,3.85
3,0,25.9,61.7,2483.0,215.1,4,5.439
5,3,16.1,63.2,1663.6,74.0,1,72.371
1,2,32.7,43.1,1331.0,249.4,1,4.846
5,3,24.0,70.6,1913.6,232.2,1,100.732
7,1,10.8,28.3,472.6,171.3,2,15.942
4,3,30.5,62.0,184.6,173.7,2,1.699
7,2,22.3,46.8,1919.2,102.4,2,25.801
2,5,26.7,77.2,752.4,124.5,4,6.943
4,2,31.4,67.3,465.3,288.0,3,1.756
2,0,17.2,57.3,773.7,175.5,4,10.35
4,1,30.3,33.0,2122.2,169.5,0,1.697
5,3,40.6,50.9,461.8,177.9,1,64.794
7,2,24.5,69.3,774.8,37.3,4,23.433
0,0,33.5,66.8,436.9,37.4,4,5.237
3,0,19.1,62.9,1442.7,286.7,1,6.032
2,3,23.2,38.1,2654.8,98.2,3,6.451
7,0,16.3,90.8,2548.4,126.8,2,27.51
3,4,14.9,80.4,1910.8,264.6,4,4.739
2,3,13.4,64.7,1506.2,29.8,1,7.158
5,4,13.5,84.7,600.8,216.3,4,73.311
0,3,25.3,27.0,597.5,95.7,2,5.095
6,0,33.9,62.5,2177.2,126.6,3,4.625
6,5,38.5,83.6,2895.3,170.7,3,3.453
2,2,21.7,43.8,1124.9,279.2,1,9.688
6,1,10.0,69.8,1414.8,253.3,4,4.079
0,4,15.8,86.4,1861.8,237.6,0,7.445
4,2,26.8,38.8,715.9,77.0,1,1.682
7,5,30.4,55.2,1322.7,129.3,4,22.255
7,0,10.5,77.8,2572.9,181.5,0,33.441
0,4,22.1,53.2,1672.0,246.1,0,8.734
3,1,30.7,57.5,2301.3,22.6,0,3.126
5,3,33.8,72.0,1624.2,97.6,0,79.515
6,4,29.0,79.8,1507.7,30.9,1,4.472
4,4,10.7,63.7,480.2,259.7,1,2.145
0,0,24.4,49.4,1950.3,182.4,3,6.352
3,5,30.8,91.7,990.4,25.6,3,2.071
5,0,38.4,42.5,792.1,129.8,1,73.923
5,5,27.4,83.4,2065.9,278.2,2,78.543
0,5,10.6,47.2,281.9,122.1,4,3.489
6,2,23.9,87.5,320.6,123.2,2,3.084
7,1,25.4,88.1,1228.6,234.7,1,29.323
1,4,25.2,84.3,1375.5,4.0,1,3.693
1,4,34.7,89.5,589.6,170.8,2,4.407
3,2,16.5,78.2,1913.9,101.9,4,3.364
7,1,24.0,36.1,678.1,11.1,3,16.446
6,0,35.5,41.5,2183.0,200.5,4,5.318
5,1,24.4,82.9,2758.8,184.5,2,68.137
6,5,33.4,27.2,1932.1,188.9,2,3.454
4,5,38.8,91.7,2368.4,45.4,1,1.221
3,4,31.5,83.7,2953.7,25.7,4,3.174
5,1,22.0,48.4,2071.9,120.6,3,50.131
0,5,16.6,94.9,920.5,165.7,4,5.08
2,3,17.7,64.6,363.9,116.1,3,5.727
0,3,34.7,25.6,1208.6,6.5,3,3.42
6,5,15.0,62.7,1973.8,218.7,3,3.866
7,0,31.6,76.4,1877.9,105.7,1,30.713
0,3,15.7,65.5,2124.0,1.4,0,5.931
7,4,27.6,49.2,154.2,145.3,3,16.948
6,1,22.1,89.5,2089.6,22.2,2,3.111
6,1,35.3,93.9,2734.9,178.0,2,3.578
7,2,37.6,94.0,1617.6,175.6,3,18.989
2,0,17.6,79.8,461.0,150.6,4,7.936
1,4,10.7,53.7,2281.3,286.4,3,4.33
3,4,26.0,65.5,2673.5,209.3,2,4.626
0,5,27.3,65.8,2594.3,60.0,1,5.085
0,2,21.7,63.9,1342.7,130.2,1,6.362
6,0,27.8,75.6,1308.6,97.8,4,5.247
7,1,37.5,32.1,527.7,147.3,4,18.189
1,2,17.5,58.5,2114.7,178.5,0,4.52
1,1,33.6,80.1,361.4,55.0,1,2.77
1,5,27.5,87.7,972.5,3.9,1,3.005
6,5,33.9,81.6,2213.9,145.9,0,4.542
2,1,10.3,66.9,316.2,43.6,0,4.733
5,3,34.5,45.3,2672.9,55.5,1,69.322
6,1,22.9,86.7,1864.2,206.9,3,3.627
2,3,11.6,88.8,1139.3,89.5,4,6.792
0,0,13.5,66.9,1250.8,270.7,2,8.079
0,1,20.5,61.7,415.2,253.5,1,5.078
4,2,26.9,82.9,1299.8,69.0,4,1.754
2,0,40.8,49.0,2951.4,57.6,4,6.472
4,0,37.9,56.1,1247.8,147.2,4,2.08
1,5,23.3,73.5,2892.9,86.5,0,4.435
4,2,39.6,89.9,123.0,151.9,1,1.231
6,4,24.0,55.6,883.4,15.4,2,4.253
1,1,36.6,53.2,1302.0,260.5,4,4.24
5,1,16.1,36.6,2598.8,180.0,3,48.907
1,3,24.2,94.3,917.1,158.6,1,4.976
2,5,22.9,38.7,1254.6,20.9,3,4.213
7,5,16.5,55.0,2806.9,53.6,3,17.998
1,0,18.8,46.9,1145.5,102.2,2,4.577
1,2,27.6,71.7,342.9,228.0,3,3.502
2,4,18.0,63.0,2013.8,263.8,0,11.118
3,5,19.0,92.5,1306.0,280.2,1,4.311
2,5,24.7,28.4,2291.7,159.8,0,6.858
0,2,27.1,45.6,785.7,69.0,4,4.907
7,0,33.3,28.4,308.5,190.9,4,22.84
2,0,19.3,34.5,770.7,155.5,2,8.089
7,5,26.1,67.2,1101.6,253.8,4,31.715
7,2,35.9,43.1,2262.4,232.1,3,23.769
4,3,12.4,67.3,2371.9,0.1,2,1.591
2,3,37.6,38.6,1822.0,180.8,4,8.065
4,3,28.4,78.5,928.8,70.9,1,2.135
3,5,14.3,32.6,1118.2,266.0,2,3.379
5,0,29.2,94.1,2320.1,30.6,1,69.944
5,4,26.9,45.3,528.4,210.0,0,83.702
6,0,24.7,86.5,1565.3,282.3,3,5.698
7,5,31.0,44.8,1107.1,270.3,0,30.704
6,0,28.0,32.0,612.9,18.7,1,3.962
0,0,39.9,49.1,2262.4,270.4,4,7.97
5,3,19.6,26.7,2692.4,293.6,4,87.343
7,3,30.1,30.8,807.3,130.0,3,22.571
2,2,11.4,33.4,2839.1,38.6,4,5.891
2,4,23.0,71.1,2210.0,279.6,1,11.468
4,3,24.6,37.9,1075.7,214.7,2,2.251
7,0,12.2,65.7,330.2,217.4,4,27.189
0,2,35.2,70.9,926.5,117.4,4,5.955
7,3,34.2,45.7,2202.0,139.9,1,32.587
7,0,18.5,94.0,2726.9,158.2,3,26.92
2,1,28.6,90.7,1966.8,246.1,0,8.132
0,3,35.2,53.4,786.1,265.9,4,7.929
1,1,16.6,39.3,1524.9,159.3,2,3.409
3,5,35.4,39.2,1531.5,38.2,1,2.643
6,0,32.0,59.0,2524.5,79.5,3,4.269
3,3,29.6,44.1,165.3,77.0,2,2.486
0,1,19.2,74.6,1255.1,19.6,2,3.868
6,5,27.4,65.8,2306.2,198.5,0,5.167
6,5,10.1,80.8,1521.5,10.0,3,2.217
1,4,22.1,37.3,1445.2,101.9,4,3.971
2,0,18.8,81.7,650.5,120.3,3,7.332
1,1,36.0,53.3,1757.9,296.4,2,4.582
5,0,13.1,74.0,879.0,200.8,0,97.208
5,4,36.3,91.4,1710.8,270.2,3,67.354
5,4,10.6,71.9,1226.2,138.1,3,57.802
4,2,33.3,66.2,1296.0,15.9,0,1.723
3,5,23.0,93.1,2184.7,280.2,4,4.336
6,3,27.1,63.4,2460.8,176.3,4,6.111
3,3,28.3,86.9,2725.9,181.3,2,4.655
5,0,29.9,78.4,517.9,246.4,3,79.462
3,1,20.4,69.9,2081.8,295.1,3,3.966
7,5,23.8,54.3,1319.8,208.6,3,25.292
2,0,31.8,64.4,2939.2,39.5,0,8.859
2,0,14.8,75.8,663.9,265.4,2,10.093
7,0,41.6,79.0,1907.2,45.0,4,21.803
2,1,10.8,41.2,2360.3,197.0,0,6.108
0,5,34.9,59.8,2763.9,256.8,0,6.872
2,0,10.5,75.2,2694.5,221.8,1,9.597
0,4,24.2,75.0,2363.0,253.0,3,6.717
4,2,30.2,46.4,2406.6,96.5,3,1.527
2,5,16.0,56.6,690.8,201.8,4,7.857
7,5,12.0,75.0,2374.6,255.2,1,28.539
5,3,33.5,65.8,167.8,120.5,0,58.531
6,3,23.8,67.0,2411.6,15.5,1,4.65
4,0,13.9,53.0,897.7,40.2,0,1.984
0,0,15.4,84.5,1557.2,89.1,0,6.73
0,2,34.8,68.7,948.1,280.4,2,6.508
0,5,35.5,64.0,2616.1,154.2,2,5.31
4,1,13.3,28.2,498.2,60.7,0,1.251
5,3,35.7,90.6,1569.3,210.7,0,82.016
2,3,21.3,72.0,2393.0,109.3,3,6.875
5,4,12.2,78.0,622.9,23.7,2,50.253
2,2,11.5,82.8,977.7,115.9,0,7.036
3,5,30.1,81.4,1366.1,77.6,4,3.132
6,5,19.7,94.1,2481.6,240.5,2,4.256
0,2,12.6,35.9,1910.7,131.5,1,4.777
7,0,13.6,73.7,1647.4,183.3,2,33.032
